01:40	7.17	12.13	717966	65	5	60
01:40	6.04	11	717962	66.4	4	0
01:45	19.437	24.43	718016	66.1	3	100
01:45	18.714	23.707	768978	67.6	5	100
01:45	18.507	23.5	718014	63.8	4	50
01:45	18.167	23.16	763468	60.7	3	0
01:45	17.157	22.15	718010	70.2	5	0
01:45	17.147	22.14	718320	61.5	5	0
01:45	14.767	19.76	718147	63.7	4	75
01:45	13.517	18.51	717995	62.6	4	0
01:45	13.427	18.42	717992	58.5	4	0
01:45	12.057	17.05	717983	62.3	4	100
01:45	11.907	16.9	718151	60.5	4	75
01:45	11.54	R16.5	768984	66.7	5	0
01:45	11.14	R16.1	717660	64.1	4	0
01:45	10.94	R15.9	717977	65.1	4	0
01:45	10.34	R15.3	718492	59.8	4	0
01:45	10.14	R15.1	718102	63.2	4	100
01:45	9.94	14.9	717770	62.7	4	100
01:45	9.42	14.38	718488	61.3	6	100
01:45	9.14	14.1	761734	60.8	5	100
01:45	8.33	13.29	717968	65.8	3	0
01:45	7.17	12.13	717966	64.7	5	60
01:45	6.04	11	717962	66.4	4	0
01:50	19.437	24.43	718016	67.2	3	100
01:50	18.714	23.707	768978	66	5	100
01:50	18.507	23.5	718014	65.1	4	50
01:50	18.167	23.16	763468	62.5	3	0
01:50	17.157	22.15	718010	69.8	5	0
01:50	17.147	22.14	718320	60.7	5	0
01:50	14.767	19.76	718147	63	4	75
01:50	13.517	18.51	717995	61.8	4	0
01:50	13.427	18.42	717992	59.2	4	0
01:50	12.057	17.05	717983	63.6	4	100
01:50	11.907	16.9	718151	62.1	4	75
01:50	11.54	R16.5	768984	66.9	5	0
01:50	11.14	R16.1	717660	63.9	4	0
01:50	10.94	R15.9	717977	65.3	4	0
01:50	10.34	R15.3	718492	59.6	4	0
01:50	10.14	R15.1	718102	64.3	4	100
01:50	9.94	14.9	717770	64.1	4	100
01:50	9.42	14.38	718488	63.9	6	100
01:50	9.14	14.1	761734	64.6	5	100
01:50	8.33	13.29	717968	66.3	3	0
01:50	7.17	12.13	717966	64.8	5	60
01:50	6.04	11	717962	66.3	4	0
01:55	19.437	24.43	718016	66.8	3	100
01:55	18.714	23.707	768978	66	5	100
01:55	18.507	23.5	718014	64.5	4	50
01:55	18.167	23.16	763468	61.3	3	0
01:55	17.157	22.15	718010	68.9	5	0
01:55	17.147	22.14	718320	61.3	5	0
01:55	14.767	19.76	718147	62.5	4	75
